2 qid:80 1:0.25 2:135 3:5953 4:1.88853532045 # 80_heal
3 qid:80 1:0.333333333333 2:590 3:10234 4:2.60060521505 # 80_fix
3 qid:81 1:0.125 2:0 3:0 4:0 # 81_sort out
5 qid:81 1:0.166666666667 2:230 3:30628 4:3.91348768663 # 81_repair
7 qid:81 1:0.25 2:17 3:1097 4:1.66676069614 # 81_mend
2 qid:81 1:0.0909090909091 2:0 3:0 4:0 # 81_make up for
1 qid:81 1:0.142857142857 2:775 3:36195 4:4.3474433802 # 81_correct
6 qid:81 1:0.0714285714286 2:0 3:0 4:0 # 81_compensate for
4 qid:81 1:0.333333333333 2:590 3:10234 4:4.42369621075 # 81_fix
1 qid:82 1:0.2 2:420 3:16783 4:4.83629421171 # 82_solve
2 qid:82 1:0.142857142857 2:102 3:12370 4:4.53167238221 # 82_resolve
3 qid:82 1:0.166666666667 2:230 3:30628 4:4.10108819658 # 82_repair
4 qid:82 1:0.25 2:17 3:1097 4:1.14505856128 # 82_mend
3 qid:82 1:0.333333333333 2:590 3:10234 4:4.70603873005 # 82_fix
2 qid:83 1:0.25 2:135 3:5953 4:2.98327681943 # 83_heal
1 qid:83 1:0.25 2:310 3:14718 4:3.28897572342 # 83_cure
4 qid:83 1:0.25 2:17 3:1097 4:1.05216844289 # 83_mend
3 qid:83 1:0.333333333333 2:590 3:10234 4:3.84554340063 # 83_fix
2 qid:84 1:0.142857142857 2:775 3:36195 4:11.9498686745 # 84_correct
1 qid:84 1:0.333333333333 2:590 3:10234 4:10.6199367004 # 84_fix
4 qid:84 1:0.142857142857 2:102 3:12370 4:8.66031207815 # 84_resolve
5 qid:84 1:0.25 2:310 3:14718 4:6.2488656478 # 84_cure
3 qid:84 1:0.166666666667 2:230 3:30628 4:9.81971785675 # 84_repair
6 qid:84 1:0.2 2:168 3:14186 4:6.91038927814 # 84_patch
5 qid:85 1:0.25 2:17 3:1097 4:4.20938767472 # 85_mend
3 qid:85 1:0.142857142857 2:775 3:36195 4:14.0735052652 # 85_correct
1 qid:85 1:0.333333333333 2:590 3:10234 4:12.2124477669 # 85_fix
2 qid:85 1:0.166666666667 2:230 3:30628 4:10.0300423944 # 85_repair
6 qid:85 1:0.111111111111 2:0 3:0 4:0 # 85_put right
4 qid:85 1:0.125 2:0 3:0 4:0 # 85_sort out
1 qid:86 1:0.166666666667 2:230 3:30628 4:3.78372416608 # 86_repair
2 qid:86 1:0.333333333333 2:590 3:10234 4:4.57287680113 # 86_fix
3 qid:86 1:0.25 2:17 3:1097 4:0.610561683596 # 86_mend
4 qid:87 1:0.142857142857 2:775 3:36195 4:6.7663924867 # 87_correct
1 qid:87 1:0.2 2:420 3:16783 4:7.20426397401 # 87_solve
5 qid:87 1:0.25 2:17 3:1097 4:1.78044210295 # 87_mend
3 qid:87 1:0.142857142857 2:102 3:12370 4:7.05557354658 # 87_resolve
2 qid:87 1:0.333333333333 2:590 3:10234 4:6.41360993952 # 87_fix
3 qid:88 1:0.142857142857 2:743 3:57935 4:15.0388963796 # 88_improve
3 qid:88 1:0.2 2:420 3:16783 4:10.7291508049 # 88_solve
2 qid:88 1:0.333333333333 2:590 3:10234 4:11.886561008 # 88_fix
5 qid:88 1:0.142857142857 2:102 3:12370 4:9.79010827747 # 88_resolve
1 qid:88 1:0.5 2:13873 3:382745 4:19.4084878154 # 88_do
4 qid:88 1:0.142857142857 2:775 3:36195 4:13.3517715944 # 88_correct
6 qid:88 1:0.25 2:17 3:1097 4:2.71519237004 # 88_mend
5 qid:89 1:0.333333333333 2:590 3:10234 4:3.94518859542 # 89_fix
3 qid:89 1:0.2 2:553 3:18626 4:4.63462241352 # 89_stick
4 qid:89 1:0.166666666667 2:90 3:19797 4:4.16432507006 # 89_intent
1 qid:89 1:0.111111111111 2:374 3:49246 4:5.286565656 # 89_determine
2 qid:89 1:0.333333333333 2:6134 3:474426 4:7.3768381032 # 89_set
2 qid:90 1:0.142857142857 2:0 3:0 4:0 # 90_be able
4 qid:90 1:0.111111111111 2:55 3:3959 4:2.23800772938 # 90_endeavour
3 qid:90 1:0.142857142857 2:206 3:19432 4:4.13199067081 # 90_succeed
1 qid:90 1:0.166666666667 2:251 3:31498 4:5.34545433961 # 90_manage
5 qid:91 1:0.166666666667 2:1175 3:119069 4:5.03484035271 # 91_direct
3 qid:91 1:0.166666666667 2:383 3:26214 4:4.56734184811 # 91_handle
4 qid:91 1:0.125 2:53 3:5070 4:2.27829825538 # 91_organise
1 qid:91 1:0.142857142857 2:3714 3:305710 4:6.00961486453 # 91_control
6 qid:91 1:0.142857142857 2:29 3:7275 4:4.4119401423 # 91_oversee
2 qid:91 1:0.166666666667 2:251 3:31498 4:5.17641519841 # 91_manage
2 qid:92 1:0.0833333333333 2:0 3:0 4:0 # 92_take care of
5 qid:92 1:0.166666666667 2:1175 3:119069 4:6.24158652067 # 92_direct
4 qid:92 1:0.142857142857 2:3714 3:305710 4:7.05349180903 # 92_control
3 qid:92 1:0.125 2:53 3:5070 4:2.40535845326 # 92_organise
4 qid:92 1:0.166666666667 2:383 3:26214 4:5.78285124066 # 92_handle
6 qid:92 1:0.1 2:0 3:0 4:0 # 92_look after
1 qid:92 1:0.166666666667 2:251 3:31498 4:6.37386580915 # 92_manage
2 qid:93 1:0.166666666667 2:251 3:31498 4:5.24904337022 # 93_manage
1 qid:93 1:0.142857142857 2:3714 3:305710 4:5.9445841059 # 93_control
3 qid:93 1:0.125 2:53 3:5070 4:1.0134567305 # 93_organise
4 qid:93 1:0.166666666667 2:109 3:6019 4:3.57425420216 # 93_govern
4 qid:94 1:0.142857142857 2:3714 3:305710 4:9.91791567271 # 94_control
5 qid:94 1:0.1 2:153 3:12089 4:6.74879290538 # 94_coordinate
2 qid:94 1:0.111111111111 2:0 3:0 4:0 # 94_deal with
3 qid:94 1:0.125 2:53 3:5070 4:3.93525259468 # 94_organise
7 qid:94 1:0.142857142857 2:358 3:42229 4:8.29121936262 # 94_conduct
1 qid:94 1:0.166666666667 2:251 3:31498 4:10.1063415694 # 94_manage
6 qid:94 1:0.166666666667 2:1175 3:119069 4:9.15702382899 # 94_direct
5 qid:95 1:0.0833333333333 2:0 3:0 4:0 # 95_take care of
2 qid:95 1:0.125 2:53 3:5070 4:4.51087788041 # 95_organise
3 qid:95 1:0.142857142857 2:3714 3:305710 4:11.1530514802 # 95_control
1 qid:95 1:0.166666666667 2:251 3:31498 4:10.1900827661 # 95_manage
4 qid:95 1:0.166666666667 2:383 3:26214 4:9.60409138643 # 95_handle
5 qid:95 1:0.1 2:153 3:12089 4:6.66103692317 # 95_coordinate
2 qid:96 1:0.142857142857 2:0 3:0 4:0 # 96_be able
4 qid:96 1:0.111111111111 2:20 3:8384 4:3.41261884656 # 96_undertake
1 qid:96 1:0.166666666667 2:251 3:31498 4:8.79342305292 # 96_manage
4 qid:96 1:0.142857142857 2:1793 3:202280 4:9.13750785074 # 96_success
3 qid:96 1:0.1 2:0 3:0 4:0 # 96_succeed in
2 qid:97 1:0.166666666667 2:251 3:31498 4:2.84068835945 # 97_manage
3 qid:97 1:0.1 2:35 3:5493 4:1.41570872278 # 97_administer
1 qid:97 1:0.142857142857 2:3714 3:305710 4:2.79289019227 # 97_control
4 qid:97 1:0.1 2:153 3:12089 4:1.76011252649 # 97_coordinate
4 qid:98 1:0.125 2:0 3:137 4:0.255377932742 # 98_contrive
1 qid:98 1:0.166666666667 2:251 3:31498 4:2.64869007336 # 98_manage
3 qid:98 1:0.142857142857 2:1793 3:202280 4:2.49118684437 # 98_success
2 qid:98 1:0.142857142857 2:0 3:0 4:0 # 98_be able
2 qid:98 1:0.1 2:0 3:0 4:0 # 98_succeed in
1 qid:99 1:0.166666666667 2:251 3:31498 4:4.91097205982 # 99_manage
4 qid:99 1:0.1 2:153 3:12089 4:3.36498034431 # 99_coordinate
4 qid:99 1:0.166666666667 2:1175 3:119069 4:4.67629795434 # 99_direct
5 qid:99 1:0.142857142857 2:358 3:42229 4:4.7597338034 # 99_conduct
3 qid:99 1:0.142857142857 2:3714 3:305710 4:5.93218024943 # 99_control
2 qid:99 1:0.333333333333 2:3432 3:320811 4:5.17402342397 # 99_run
6 qid:99 1:0.1 2:35 3:5493 4:2.53389300486 # 99_administer
3 qid:100 1:0.25 2:29 3:2521 4:4.53540964384 # 100_neat
1 qid:100 1:0.25 2:8282 3:269904 4:11.2667894054 # 100_good
2 qid:100 1:0.166666666667 2:154 3:5996 4:3.82738389488 # 100_clever
5 qid:100 1:0.142857142857 2:23 3:3036 4:3.00276913366 # 100_orderly
4 qid:100 1:0.0666666666667 2:0 3:0 4:0 # 100_well-formulated
3 qid:101 1:0.25 2:29 3:2521 4:3.16786346619 # 101_neat
2 qid:101 1:0.166666666667 2:154 3:5996 4:3.91027206888 # 101_clever
1 qid:101 1:0.2 2:324 3:19276 4:5.81063464752 # 101_smart
3 qid:102 1:0.25 2:29 3:2521 4:2.6174612173 # 102_neat
2 qid:102 1:0.25 2:10 3:1044 4:1.44368575685 # 102_tidy
1 qid:102 1:0.166666666667 2:157269 3:83855 4:4.54816831968 # 102_simple
4 qid:103 1:0.2 2:5127 3:463718 4:4.3805969515 # 103_order
1 qid:103 1:0.25 2:10 3:1044 4:2.36822312957 # 103_tidy
3 qid:103 1:0.142857142857 2:23 3:3036 4:2.21730754745 # 103_orderly
2 qid:103 1:0.25 2:29 3:2521 4:3.45712626775 # 103_neat
6 qid:104 1:0.142857142857 2:23 3:3036 4:2.34427391012 # 104_orderly
3 qid:104 1:0.25 2:29 3:2521 4:4.35631904995 # 104_neat
2 qid:104 1:0.25 2:10 3:1044 4:2.73529941264 # 104_tidy
5 qid:104 1:0.25 2:40 3:10749 4:3.10731307885 # 104_trim
4 qid:104 1:0.142857142857 2:344 3:23581 4:3.28162733055 # 104_compact
1 qid:104 1:0.166666666667 2:157269 3:83855 4:7.66137008401 # 104_simple
1 qid:105 1:0.25 2:475 3:24529 4:7.44211512923 # 105_cool
3 qid:105 1:0.125 2:31 3:2736 4:2.8734892375 # 105_pleasing
3 qid:105 1:0.25 2:29 3:2521 4:3.97517424021 # 105_neat
2 qid:105 1:0.2 2:7687 3:459199 4:12.398224819 # 105_great
5 qid:106 1:0.25 2:29 3:2521 4:2.35438815528 # 106_neat
2 qid:106 1:0.2 2:7687 3:459199 4:5.38957345042 # 106_great
3 qid:106 1:0.25 2:475 3:24529 4:2.73229316726 # 106_cool
1 qid:106 1:0.25 2:467 3:17529 4:3.3927252997 # 106_nice
4 qid:106 1:0.25 2:10 3:1044 4:1.50084670086 # 106_tidy
6 qid:106 1:0.142857142857 2:23 3:3036 4:1.70298620923 # 106_orderly
3 qid:107 1:0.166666666667 2:154 3:5996 4:1.86025507663 # 107_clever
2 qid:107 1:0.25 2:475 3:24529 4:1.69324291937 # 107_cool
1 qid:107 1:0.2 2:7687 3:459199 4:1.83833175192 # 107_great
4 qid:107 1:0.25 2:29 3:2521 4:2.01924009952 # 107_neat
3 qid:108 1:0.142857142857 2:292 3:35345 4:3.08812630865 # 108_uniform
4 qid:108 1:0.142857142857 2:23 3:3036 4:1.38957473622 # 108_orderly
2 qid:108 1:0.25 2:29 3:2521 4:3.86814527298 # 108_neat
1 qid:108 1:0.25 2:10 3:1044 4:3.00860070246 # 108_tidy
2 qid:108 1:0.142857142857 2:1037 3:98310 4:2.22862133934 # 108_ordered
1 qid:109 1:0.2 2:7687 3:459199 4:9.1757155061 # 109_great
3 qid:109 1:0.125 2:17 3:2208 4:5.32980134055 # 109_terrific
4 qid:109 1:0.25 2:29 3:2521 4:4.83430714848 # 109_neat
2 qid:109 1:0.25 2:475 3:24529 4:6.03473417483 # 109_cool
2 qid:110 1:0.0909090909091 2:864 3:165269 4:6.55703477219 # 110_significant
4 qid:110 1:0.166666666667 2:303 3:26005 4:4.89963701146 # 110_detail
3 qid:110 1:0.111111111111 2:15 3:2226 4:3.33157834432 # 110_rewarding
1 qid:110 1:0.25 2:1683 3:75081 4:4.92476548912 # 110_rich
2 qid:110 1:0.25 2:2965 3:312036 4:6.25075465543 # 110_full
2 qid:111 1:0.142857142857 2:193 3:31677 4:4.92124225134 # 111_wealthy
1 qid:111 1:0.25 2:1683 3:75081 4:6.52066617989 # 111_rich
2 qid:112 1:0.142857142857 2:193 3:31677 4:2.61229174694 # 112_wealthy
1 qid:112 1:0.25 2:1683 3:75081 4:3.22995560464 # 112_rich
1 qid:113 1:0.25 2:2965 3:312036 4:5.67463882301 # 113_full
2 qid:113 1:0.142857142857 2:0 3:0 4:0 # 113_full of
5 qid:113 1:0.125 2:166 3:13256 4:3.26029538188 # 113_abundant
2 qid:113 1:0.25 2:1683 3:75081 4:5.4850640882 # 113_rich
6 qid:113 1:0.111111111111 2:3 3:291 4:-0.866258479657 # 113_abounding
4 qid:113 1:0.0909090909091 2:0 3:0 4:0 # 113_packed with
3 qid:113 1:0.25 2:8144 3:907887 4:4.82631632344 # 113_high
2 qid:114 1:0.142857142857 2:193 3:31677 4:2.83685270108 # 114_wealthy
1 qid:114 1:0.25 2:1683 3:75081 4:3.89710508594 # 114_rich
1 qid:115 1:0.25 2:1683 3:75081 4:8.895229718 # 115_rich
2 qid:115 1:0.142857142857 2:193 3:31677 4:7.24481546943 # 115_wealthy
2 qid:116 1:0.142857142857 2:30 3:5820 4:6.827705591 # 116_vibrant
3 qid:116 1:0.25 2:2965 3:312036 4:13.7143512075 # 116_full
1 qid:116 1:0.25 2:1683 3:75081 4:9.41016606055 # 116_rich
4 qid:116 1:0.111111111111 2:92 3:17801 4:8.53303601089 # 116_elaborate
5 qid:116 1:0.166666666667 2:24 3:4451 4:4.42311404577 # 116_lavish
1 qid:117 1:0.25 2:1683 3:75081 4:7.73774675627 # 117_rich
7 qid:117 1:0.25 2:36 3:4547 4:3.09443899262 # 117_lush
3 qid:117 1:0.0909090909091 2:864 3:165269 4:9.02090033305 # 117_significant
2 qid:117 1:0.25 2:2965 3:312036 4:9.63726942179 # 117_full
4 qid:117 1:0.125 2:293 3:38254 4:6.86683645441 # 117_detailed
6 qid:117 1:0.2 2:17 3:4616 4:3.85123112592 # 117_ample
5 qid:117 1:0.125 2:379 3:31437 4:6.94425417194 # 117_valuable
2 qid:118 1:0.142857142857 2:193 3:31677 4:2.34070320227 # 118_wealthy
3 qid:118 1:0.125 2:0 3:0 4:0.118429393088 # 118_well-off
1 qid:118 1:0.25 2:1683 3:75081 4:2.90151341577 # 118_rich
1 qid:119 1:0.25 2:1683 3:75081 4:11.2804095506 # 119_rich
2 qid:119 1:0.142857142857 2:193 3:31677 4:8.41217726454 # 119_wealthy
3 qid:120 1:0.142857142857 2:22 3:2424 4:1.72774507213 # 120_harshly
1 qid:120 1:0.111111111111 2:241 3:24539 4:2.92742023194 # 120_seriously
4 qid:120 1:0.142857142857 2:10 3:1544 4:1.55889491068 # 120_gravely
2 qid:120 1:0.125 2:167 3:24126 4:2.96209574641 # 120_severely
3 qid:121 1:0.142857142857 2:10 3:1544 4:2.50738441627 # 121_gravely
3 qid:121 1:0.125 2:167 3:24126 4:6.18958740551 # 121_severely
2 qid:121 1:0.111111111111 2:241 3:24539 4:7.76658054102 # 121_seriously
1 qid:121 1:0.2 2:501 3:20799 4:6.95083933925 # 121_badly
2 qid:122 1:0.166666666667 2:973 3:118519 4:4.48794313101 # 122_highly
5 qid:122 1:0.142857142857 2:10 3:1544 4:1.92906002201 # 122_gravely
4 qid:122 1:0.125 2:167 3:24126 4:4.30551005564 # 122_severely
1 qid:122 1:0.111111111111 2:241 3:24539 4:4.65133961632 # 122_seriously
6 qid:122 1:0.1 2:130 3:17312 4:3.09017760804 # 122_critically
3 qid:122 1:0.111111111111 2:821 3:62423 4:4.56898622854 # 122_extremely
2 qid:123 1:0.125 2:167 3:24126 4:2.08441059211 # 123_severely
3 qid:123 1:0.142857142857 2:10 3:1544 4:1.05620916135 # 123_gravely
2 qid:123 1:0.142857142857 2:22 3:2424 4:1.0111273089 # 123_harshly
1 qid:123 1:0.111111111111 2:241 3:24539 4:2.15499625571 # 123_seriously
4 qid:123 1:0.142857142857 2:4 3:332 4:0.28653553807 # 123_sternly
4 qid:124 1:0.142857142857 2:10 3:1544 4:1.65904607958 # 124_gravely
2 qid:124 1:0.111111111111 2:241 3:24539 4:4.17040014586 # 124_seriously
5 qid:124 1:0.1 2:130 3:17312 4:2.6668871914 # 124_critically
3 qid:124 1:0.125 2:167 3:24126 4:3.7517973757 # 124_severely
1 qid:124 1:0.2 2:501 3:20799 4:3.88927052236 # 124_badly
5 qid:125 1:0.142857142857 2:10 3:1544 4:1.39855709896 # 125_gravely
4 qid:125 1:0.0833333333333 2:88 3:14174 4:4.74384460252 # 125_dramatically
2 qid:125 1:0.111111111111 2:241 3:24539 4:5.61202654604 # 125_seriously
3 qid:125 1:0.125 2:167 3:24126 4:4.80504146312 # 125_severely
1 qid:125 1:0.2 2:501 3:20799 4:4.58388204718 # 125_badly
1 qid:126 1:0.2 2:501 3:20799 4:3.17594808313 # 126_badly
2 qid:126 1:0.111111111111 2:241 3:24539 4:3.14552954978 # 126_seriously
5 qid:126 1:0.0769230769231 2:0 3:188 4:0.242932761831 # 126_devastatingly
4 qid:126 1:0.142857142857 2:10 3:1544 4:1.37124183714 # 126_gravely
3 qid:126 1:0.125 2:167 3:24126 4:3.1154738476 # 126_severely
3 qid:127 1:0.142857142857 2:469 3:69530 4:3.58865008641 # 127_heavily
1 qid:127 1:0.111111111111 2:241 3:24539 4:4.51367470818 # 127_seriously
4 qid:127 1:0.142857142857 2:10 3:1544 4:1.77915873279 # 127_gravely
2 qid:127 1:0.2 2:501 3:20799 4:3.94972267684 # 127_badly
5 qid:127 1:0.125 2:167 3:24126 4:3.7093362393 # 127_severely
1 qid:128 1:0.111111111111 2:821 3:62423 4:5.28875492349 # 128_extremely
3 qid:128 1:0.0833333333333 2:88 3:14174 4:4.19120285567 # 128_dramatically
4 qid:128 1:0.142857142857 2:10 3:1544 4:1.19117028462 # 128_gravely
2 qid:128 1:0.125 2:167 3:24126 4:4.54844871741 # 128_severely
6 qid:129 1:0.142857142857 2:10 3:1544 4:1.30043273236 # 129_gravely
2 qid:129 1:0.2 2:501 3:20799 4:2.71810362403 # 129_badly
1 qid:129 1:0.111111111111 2:241 3:24539 4:3.26372584953 # 129_seriously
4 qid:129 1:0.142857142857 2:469 3:69530 4:2.68955436957 # 129_heavily
5 qid:129 1:0.125 2:167 3:24126 4:2.88394933663 # 129_severely
3 qid:129 1:0.111111111111 2:821 3:62423 4:2.31739788529 # 129_extremely
3 qid:130 1:0.25 2:330 3:21493 4:4.58617848348 # 130_wait
5 qid:130 1:0.0666666666667 2:0 3:0 4:0 # 130_remain inactive
7 qid:130 1:0.0833333333333 2:0 3:0 4:0 # 130_remain aloof
4 qid:130 1:0.2 2:803 3:48445 4:4.40538043543 # 130_watch
5 qid:130 1:0.142857142857 2:0 3:0 4:0 # 130_look on
1 qid:130 1:0.2 2:1224 3:83590 4:5.48812997573 # 130_stand
6 qid:130 1:0.0666666666667 2:0 3:0 4:0 # 130_remain immobile
2 qid:130 1:0.1 2:0 3:0 4:-2.82292107296 # 130_do-nothing
5 qid:131 1:0.0666666666667 2:0 3:0 4:0 # 131_remain inactive
4 qid:131 1:0.166666666667 2:731 3:92929 4:3.37241034087 # 131_remain
2 qid:131 1:0.333333333333 2:438 3:23851 4:3.5015295118 # 131_sit
1 qid:131 1:0.25 2:330 3:21493 4:3.80771779441 # 131_wait
3 qid:131 1:0.2 2:1224 3:83590 4:4.04994334383 # 131_stand
2 qid:132 1:0.166666666667 2:731 3:92929 4:11.3687213132 # 132_remain
1 qid:132 1:0.25 2:1303 3:71232 4:12.7170637548 # 132_stay
3 qid:132 1:0.0909090909091 2:0 3:0 4:0 # 132_be resolute
4 qid:132 1:0.166666666667 2:18 3:3502 4:5.01482737168 # 132_endure
2 qid:132 1:0.2 2:1224 3:83590 4:13.5933071685 # 132_stand
2 qid:133 1:0.166666666667 2:731 3:92929 4:9.51367676222 # 133_remain
1 qid:133 1:0.125 2:1003 3:106215 4:10.1390697105 # 133_continue
3 qid:133 1:0.142857142857 2:11 3:2584 4:3.75544693998 # 133_prevail
2 qid:133 1:0.2 2:1224 3:83590 4:11.3986605817 # 133_stand
3 qid:133 1:0.0714285714286 2:0 3:0 4:0 # 133_remain upright
4 qid:134 1:0.111111111111 2:31 3:3166 4:1.0740587776 # 134_symbolize
3 qid:134 1:0.1 2:7 3:176 4:-6.00702211129 # 134_abbreviate
2 qid:134 1:0.111111111111 2:738 3:65882 4:9.74889252372 # 134_represent
1 qid:134 1:0.2 2:1224 3:83590 4:9.88545858231 # 134_stand
1 qid:135 1:0.25 2:330 3:21493 4:5.67324416368 # 135_wait
2 qid:135 1:0.25 2:1303 3:71232 4:5.72752621337 # 135_stay
4 qid:135 1:0.25 2:142 3:14147 4:4.97419359474 # 135_rely
2 qid:135 1:0.2 2:1224 3:83590 4:6.55474289758 # 135_stand
3 qid:135 1:0.166666666667 2:731 3:92929 4:6.61432774806 # 135_remain
4 qid:136 1:0.125 2:562 3:79947 4:6.32804387252 # 136_platform
6 qid:136 1:0.2 2:297 3:48170 4:6.55928946229 # 136_frame
9 qid:136 1:0.2 2:1674 3:81575 4:6.96459230459 # 136_table
8 qid:136 1:0.142857142857 2:2864 3:361661 4:8.60371945455 # 136_support
7 qid:136 1:0.2 2:1224 3:83590 4:9.41501798581 # 136_stand
5 qid:136 1:0.111111111111 2:80 3:16962 4:4.39448808962 # 136_placement
2 qid:136 1:0.125 2:1200 3:167305 4:7.48990145412 # 136_location
3 qid:136 1:0.125 2:2313 3:290860 4:8.10374694667 # 136_position
1 qid:136 1:0.2 2:8392 3:572677 4:10.3961207774 # 136_place
5 qid:137 1:0.142857142857 2:118 3:8527 4:0.501086586143 # 137_upright
2 qid:137 1:0.2 2:1224 3:83590 4:1.78338106114 # 137_stand
1 qid:137 1:0.25 2:1870 3:201206 4:1.05998444497 # 137_base
3 qid:137 1:0.142857142857 2:2864 3:361661 4:1.54740614952 # 137_support
4 qid:137 1:0.2 2:1674 3:81575 4:1.25445305521 # 137_table
3 qid:138 1:0.111111111111 2:1487 3:163340 4:3.53759902567 # 138_structure
2 qid:138 1:0.2 2:1224 3:83590 4:4.68788405177 # 138_stand
4 qid:138 1:0.142857142857 2:2864 3:361661 4:4.18211420319 # 138_support
1 qid:138 1:0.25 2:1870 3:201206 4:3.04688956719 # 138_base
3 qid:139 1:0.2 2:1224 3:83590 4:8.66166346725 # 139_stand
1 qid:139 1:0.125 2:2313 3:290860 4:8.93776355656 # 139_position
2 qid:139 1:0.125 2:172 3:22922 4:6.57324972567 # 139_attitude
4 qid:139 1:0.166666666667 2:67 3:12658 4:5.54431960769 # 139_stance
3 qid:140 1:0.25 2:92756 3:8978307 4:16.1339983857 # 140_with
2 qid:140 1:0.333333333333 2:430950 3:37278223 4:17.3517959423 # 140_and
4 qid:140 1:0.1 2:0 3:0 4:0 # 140_along with
5 qid:140 1:0.0714285714286 2:0 3:0 4:0 # 140_in addition to
1 qid:140 1:0.25 2:11849 3:997494 4:17.9124284824 # 140_well
2 qid:141 1:0.25 2:10475 3:588419 4:7.39735570554 # 141_long
5 qid:141 1:0.0588235294118 2:0 3:0 4:0 # 141_in plenty of time
1 qid:141 1:0.25 2:8648 3:451839 4:9.33988570635 # 141_much
3 qid:141 1:0.25 2:11849 3:997494 4:9.35783044543 # 141_well
4 qid:141 1:0.1 2:190 3:33688 4:6.47440597032 # 141_sufficient
2 qid:142 1:0.25 2:467 3:17529 4:2.07376849192 # 142_nice
1 qid:142 1:0.25 2:11849 3:997494 4:3.9724430359 # 142_well
4 qid:142 1:0.0714285714286 2:1 3:1117 4:0.52396220011 # 142_satisfactorily
3 qid:142 1:0.125 2:453 3:22379 4:2.33462657012 # 142_properly
1 qid:143 1:0.25 2:11849 3:997494 4:7.59512555161 # 143_well
4 qid:143 1:0.0714285714286 2:0 3:0 4:0 # 143_in addition to
2 qid:143 1:0.1 2:0 3:0 4:0 # 143_along with
3 qid:143 1:0.111111111111 2:8373 3:915565 4:6.2465964578 # 143_including
2 qid:144 1:0.166666666667 2:181 3:12628 4:3.61055153732 # 144_safely
4 qid:144 1:0.0833333333333 2:399 3:65341 4:3.37783201466 # 144_successfully
8 qid:144 1:0.1 2:0 3:0 4:0 # 144_bon voyage
7 qid:144 1:0.0909090909091 2:4 3:407 4:-1.02272933021 # 144_excellently
5 qid:144 1:0.111111111111 2:1 3:91 4:-1.33993369037 # 144_healthily
3 qid:144 1:0.111111111111 2:0 3:0 4:0 # 144_good luck
1 qid:144 1:0.25 2:11849 3:997494 4:9.00439537164 # 144_well
2 qid:144 1:0.142857142857 2:138 3:8430 4:3.19781100888 # 144_goodbye
6 qid:144 1:0.0714285714286 2:0 3:0 4:0 # 144_in good health
3 qid:145 1:0.111111111111 2:287 3:15583 4:4.12051494065 # 145_carefully
1 qid:145 1:0.25 2:11849 3:997494 4:9.09826993904 # 145_well
2 qid:145 1:0.25 2:467 3:17529 4:4.82333796112 # 145_nice
4 qid:145 1:0.0909090909091 2:64 3:6546 4:3.26387780258 # 145_efficiently
5 qid:145 1:0.0909090909091 2:4 3:407 4:-0.450007933523 # 145_excellently
3 qid:146 1:0.166666666667 2:274 3:45327 4:2.6905681786 # 146_indeed
1 qid:146 1:0.25 2:11849 3:997494 4:3.13077379148 # 146_well
2 qid:146 1:0.25 2:16136 3:1155732 4:2.49549827932 # 146_then
1 qid:147 1:0.25 2:11849 3:997494 4:5.33015691228 # 147_well
5 qid:147 1:0.0714285714286 2:0 3:0 4:0 # 147_in addition to
2 qid:147 1:0.333333333333 2:430950 3:37278223 4:5.0067134695 # 147_and
4 qid:147 1:0.111111111111 2:8373 3:915565 4:4.29347068966 # 147_including
3 qid:147 1:0.1 2:0 3:0 4:0 # 147_along with
1 qid:148 1:0.5 2:16678 3:716522 4:11.9726533812 # 148_so
2 qid:148 1:0.25 2:11849 3:997494 4:12.0446365811 # 148_well
1 qid:149 1:0.5 2:16678 3:716522 4:5.95143458462 # 149_so
2 qid:149 1:0.25 2:11849 3:997494 4:6.09178705458 # 149_well
3 qid:150 1:0.0714285714286 2:0 3:0 4:0 # 150_untamed animal
1 qid:150 1:0.166666666667 2:2237 3:73156 4:6.42895841223 # 150_animal
2 qid:150 1:0.25 2:1416 3:72158 4:5.66209591881 # 150_wild
5 qid:151 1:0.142857142857 2:3 3:573 4:0.48640197611 # 151_untamed
4 qid:151 1:0.142857142857 2:2609 3:189753 4:5.51973608568 # 151_outside
6 qid:151 1:0.2 2:81 3:3888 4:3.26790202632 # 151_feral
3 qid:151 1:0.0833333333333 2:0 3:0 4:-0.874454604522 # 151_non-domestic
1 qid:151 1:0.166666666667 2:2237 3:73156 4:6.2903564683 # 151_animal
3 qid:151 1:0.0714285714286 2:0 3:38 4:-1.55088797576 # 151_undomesticated
2 qid:151 1:0.25 2:1416 3:72158 4:6.66829271323 # 151_wild
3 qid:152 1:0.142857142857 2:41 3:5112 4:2.23672505912 # 152_chaotic
4 qid:152 1:0.0833333333333 2:0 3:597 4:-0.210130140629 # 152_unrestrained
2 qid:152 1:0.25 2:1416 3:72158 4:4.47078815103 # 152_wild
1 qid:152 1:0.25 2:4074 3:294456 4:4.45006811912 # 152_free
3 qid:153 1:0.0909090909091 2:0 3:0 4:0 # 153_non-captive
1 qid:153 1:0.25 2:1416 3:72158 4:9.45083455134 # 153_wild
2 qid:153 1:0.0714285714286 2:0 3:38 4:-5.01234672101 # 153_undomesticated
4 qid:153 1:0.142857142857 2:3 3:573 4:-0.324950927053 # 153_untamed
1 qid:154 1:0.142857142857 2:226 3:14270 4:3.31228817664 # 154_amazing
